"JSSRR100U1","","1","1","0","10/13/2022",,"",""
"","","","1","0","",,"",""
"JunoDS88U5","","1","0","1","10/28/2022",,"",""
"","","","0","1","",,"",""
"K12ToteU1","56394","1",,,"11/4/2022",,"Shipped","6/27/2018"
"KAG100WHU1","","1","0","1","10/19/2022",,"",""
"","","","0","1","",,"",""
"KB3U1","","1","1","0","9/12/2022",,"",""
"","","","1","0","",,"",""
"KM14061U1","","1","0","1","11/7/2022",,"",""
"","","","0","1","",,"",""
"KP610SU1","","1","1","0","9/9/2022",,"",""
"","","","1","0","",,"",""
"KromeEX61U1","","1","0","1","11/9/2022",,"",""
"","","","0","1","",,"",""
"LALEXI200BLKU1","","1","1","0","11/7/2022",,"",""
"","","","1","0","",,"",""
"LH31000FMBTBU1","","1","1","0","10/4/2022","","",""
"","","","1","0","","10/4/2022","",""
"","","",,,"","10/4/2022","",""
"","","",,,"","10/4/2022","",""
"","","",,,"","10/4/2022","",""
"","","",,,"","10/4/2022","",""
"","","",,,"","10/4/2022","",""
"","","",,,"","10/4/2022","",""
"","","",,,"","10/4/2022","",""
"","","",,,"","10/4/2022","",""
"LizPodiumU1","","1","0","1","11/9/2022",,"",""
"","","","0","1","",,"",""
"LP805ZAWU1","","1","1","0","10/10/2022",,"",""
"","","","1","0","",,"",""
"Mark535CU12","","1","1","0","11/10/2022",,"",""
"","","","1","0","",,"",""
"MBassAPPPOSU2","","1","1","0","10/25/2022",,"",""
"","","","1","0","",,"",""
"ME4U1","","1","0","1","11/9/2022",,"",""
"","","","0","1","",,"",""
"MGA41007U1","","1",,,"8/26/2022",,"",""
"MGA41007U2","","1","1","0","11/1/2022",,"",""
"","","","1","0","",,"",""
"MKE440U1","","1","1","0","10/28/2022",,"",""
"","","","1","0","",,"",""
"MMV9A5BSU1","","1","1","0","11/11/2022",,"",""
"","","","1","0","",,"",""
"MOD-XLRMMU1","","1","0","1","11/9/2022",,"",""
"","","","0","1","",,"",""
"MPCOneU1","","1","0","0","9/26/2022",,"",""
"","","","0","0","",,"",""
"MPCStudio2U2","","1","1","0","11/1/2022",,"",""
"","","","1","0","",,"",""
"Noodle100BLU1","","1","1","0","10/17/2022",,"",""
"","","","1","0","",,"",""
"NTG4U1","","1","0","1","11/7/2022",,"",""
"","","","0","1","",,"",""
"OrbitFlangerU3","","1","1","0","10/26/2022",,"",""
"","","","1","0","",,"",""
"OrtOmegaU1","","1","1","0","11/4/2022",,"",""
"","","","1","0","",,"",""
"P24VBWNU1","","1","1","0","10/27/2022",,"",""
"","","","1","0","",,"",""
"PatchLTU1","","1","1","0","10/25/2022",,"",""
"","","","1","0","",,"",""
"PBLPSLVU1","","1","1","0","10/20/2022",,"",""
"","","","1","0","",,"",""
